data_id,treat,age,education,black,hispanic,married,nodegree,re75,re78,re74
"PSID",0,37,12,0,0,1,0,8951.613,28076.8,15674.13
"PSID",0,37,12,0,0,1,0,8951.613,28076.8,15674.13
"PSID",0,28,15,1,0,1,0,9452.903,31032.26,15674.13
"PSID",0,22,12,0,0,0,0,10741.93,28963.44,15674.13
"PSID",0,22,12,0,0,0,0,11637.1,20688.17,15674.13
"PSID",0,27,12,0,0,1,0,12532.26,19210.45,15674.13
"PSID",0,21,13,1,0,1,0,12532.26,25121.35,15674.13
"PSID",0,49,16,0,0,1,0,12890.32,17732.72,15674.13
"PSID",0,26,12,0,0,1,0,13427.42,0,15674.13
"PSID",0,33,14,0,0,1,0,13427.42,13890.63,15674.13
"PSID",0,28,15,0,0,1,0,13785.48,15959.45,15674.13
"PSID",0,29,17,0,0,1,0,14143.55,25860.21,15674.13
"PSID",0,54,16,1,0,1,0,14322.58,11821.81,15674.13
"PSID",0,25,14,0,1,1,0,14322.58,20702.95,15674.13
"PSID",0,32,12,0,0,1,0,14322.58,13299.54,15674.13
"PSID",0,40,12,0,0,1,0,14322.58,16254.99,15674.13
"PSID",0,40,12,0,0,1,0,14322.58,16254.99,15674.13
"PSID",0,27,16,0,0,1,0,14322.58,22165.9,15674.13
"PSID",0,24,12,0,0,1,0,14680.64,17732.72,15674.13
"PSID",0,43,12,0,0,1,0,14680.64,13831.52,15674.13
"PSID",0,25,16,0,0,1,0,15217.74,19062.67,15674.13
"PSID",0,26,12,1,0,1,0,15217.74,15516.13,15674.13
"PSID",0,34,12,1,0,1,0,15754.84,17732.72,15674.13
"PSID",0,21,13,0,0,1,0,15933.87,25121.35,15674.13
"PSID",0,21,12,1,0,1,0,16112.9,11821.81,15674.13
"PSID",0,23,12,1,0,1,0,16202.42,19210.45,15674.13
"PSID",0,26,12,0,0,1,0,16470.97,35022.12,15674.13
"PSID",0,28,14,0,0,1,0,16757.42,16254.99,15674.13
"PSID",0,26,17,0,0,1,0,16829.03,19210.45,15674.13
"PSID",0,20,14,0,0,0,0,17008.06,26599.08,15674.13
"PSID",0,26,12,1,0,1,0,17983.79,20688.17,15674.13
"PSID",0,21,12,1,0,1,0,19693.55,19210.45,15674.13
"PSID",0,41,12,0,0,1,0,19693.55,32509.98,15674.13
"PSID",0,28,16,0,0,1,0,19693.55,28815.67,15674.13
"PSID",0,23,16,0,0,0,0,21483.87,26599.08,15674.13
"PSID",0,22,12,0,0,1,0,22916.13,31771.12,15674.13
"PSID",0,27,14,0,1,0,0,23274.19,27337.94,15674.13
"PSID",0,26,16,0,0,1,0,23274.19,29554.53,15674.13
"PSID",0,54,12,0,0,1,0,25064.52,0,15674.13
"PSID",0,54,12,0,0,1,0,25064.52,0,15674.13
"PSID",0,54,12,1,0,0,0,25064.52,20688.17,15674.13
"PSID",0,37,16,0,0,0,0,26854.84,29258.99,15674.13
"PSID",0,32,13,0,0,1,0,30435.48,22018.13,15674.13
"PSID",0,29,12,0,0,1,0,17487.87,10196.31,15678.05
"PSID",0,22,13,0,0,1,0,15826.45,35465.44,15870.06
"PSID",0,23,12,1,0,1,0,30435.48,27781.26,15870.06
"PSID",0,36,12,0,0,1,0,12727.4,17444.56,15873.98
"PSID",0,21,13,0,0,1,0,21483.87,14777.27,15960.19
"PSID",0,21,12,0,0,1,0,16291.93,14481.72,15987.62
"PSID",0,26,12,1,0,1,0,17903.23,19505.99,15987.62
"PSID",0,28,12,1,0,1,0,19693.55,13299.54,15987.62
"PSID",0,43,12,0,0,1,0,14322.58,14777.27,15989.58
"PSID",0,27,12,1,0,1,0,16112.9,20460.6,16011.13
"PSID",0,36,17,0,0,0,0,30793.55,29584.09,16015.05
"PSID",0,23,12,0,0,1,0,4833.871,25564.67,16065.99
"PSID",0,31,12,0,0,1,0,15038.71,17732.72,16065.99
"PSID",0,25,14,0,0,1,0,15217.74,18471.58,16065.99
"PSID",0,35,12,1,0,1,0,16086.05,19210.45,16065.99
"PSID",0,23,16,0,0,1,0,16829.03,20688.17,16065.99
"PSID",0,21,12,0,0,1,0,20588.71,28815.67,16065.99
"PSID",0,22,12,0,0,0,0,9846.774,2955.453,16230.57
"PSID",0,36,12,1,0,1,0,21304.84,22165.9,16261.91
"PSID",0,21,12,0,0,1,0,18529.84,11969.58,16306.98
"PSID",0,28,12,0,0,1,0,13298.52,0,16393.19
"PSID",0,24,12,0,1,1,0,8951.613,21870.35,16457.84
"PSID",0,30,12,0,0,0,0,14680.64,15146.7,16457.84
"PSID",0,44,12,0,0,1,0,16112.9,17289.4,16457.84
"PSID",0,30,12,0,0,1,0,16650,19949.31,16457.84
"PSID",0,34,12,0,0,1,0,16829.03,20688.17,16457.84
"PSID",0,26,16,0,0,1,0,21483.87,40637.48,16457.84
"PSID",0,23,16,0,0,1,0,21483.87,18471.58,16457.84
"PSID",0,20,12,0,0,0,0,19604.03,19653.76,16497.03
"PSID",0,26,13,0,0,0,0,3580.645,8866.359,16653.77
"PSID",0,21,12,1,0,1,0,9846.774,7388.633,16653.77
"PSID",0,25,12,0,0,1,0,12181.36,17732.72,16653.77
"PSID",0,23,15,0,0,1,0,13427.42,16993.86,16653.77
"PSID",0,25,12,1,0,0,0,14859.68,22904.76,16653.77
"PSID",0,28,16,0,0,1,0,15396.77,17437.17,16653.77
"PSID",0,38,14,0,0,1,0,16112.9,19505.99,16653.77
"PSID",0,29,17,0,0,1,0,16112.9,17732.72,16653.77
"PSID",0,24,17,0,0,1,0,16650,20688.17,16653.77
"PSID",0,25,16,1,0,1,0,17008.06,21870.35,16653.77
"PSID",0,55,12,0,0,1,0,17545.16,16254.99,16653.77
"PSID",0,30,14,0,0,1,0,17545.16,0,16653.77
"PSID",0,21,12,0,0,0,0,17903.23,19210.45,16653.77
"PSID",0,26,12,0,0,1,0,17903.23,17732.72,16653.77
"PSID",0,34,12,0,0,1,0,19532.42,16254.99,16653.77
"PSID",0,22,12,0,0,1,0,19693.55,26007.99,16653.77
"PSID",0,22,16,0,0,0,0,22737.1,37682.03,16653.77
"PSID",0,27,15,0,0,0,0,23274.19,23643.63,16653.77
"PSID",0,26,12,0,0,0,0,23274.19,2955.453,16653.77
"PSID",0,26,16,0,0,1,0,24706.45,29554.53,16653.77
"PSID",0,24,14,1,0,1,0,28466.13,40637.48,16653.77
"PSID",0,26,14,1,0,0,0,21483.87,28815.67,16667.48
"PSID",0,23,12,1,0,1,0,10491.29,7565.96,16708.63
"PSID",0,28,14,0,0,0,0,12174.19,1921.045,16849.7
"PSID",0,21,12,0,0,1,0,15396.77,0,16849.7
"PSID",0,30,12,0,0,1,0,17366.13,18978.44,16849.7
"PSID",0,24,12,0,0,1,0,18619.36,25121.35,16849.7
"PSID",0,51,12,0,0,1,0,19693.55,17732.72,16849.7
"PSID",0,21,14,0,0,0,0,19693.55,35465.44,16849.7
"PSID",0,22,14,1,0,1,0,21125.81,24086.94,16849.7
"PSID",0,24,12,0,0,1,0,9311.468,23080.61,16884.96
"PSID",0,23,15,0,0,1,0,20844.73,25514.43,16955.49
"PSID",0,26,14,0,0,1,0,25064.52,38716.44,17045.62
"PSID",0,45,12,0,0,1,0,16381.45,18176.04,17104.4
"PSID",0,46,13,0,0,1,0,15754.84,14777.27,17241.55
"PSID",0,29,12,0,0,1,0,19686.39,33544.39,17241.55
"PSID",0,26,14,0,0,1,0,20588.71,24530.26,17241.55
"PSID",0,27,16,0,0,1,0,24885.48,22165.9,17241.55
"PSID",0,26,14,0,0,1,0,7161.291,14771.36,17437.47
"PSID",0,20,15,0,0,1,0,8056.452,18471.58,17437.47
"PSID",0,23,12,0,0,1,0,12532.26,21427.04,17437.47
"PSID",0,30,16,0,0,1,0,17867.42,15516.13,17437.47
"PSID",0,24,12,0,0,1,0,22379.03,16254.99,17437.47
"PSID",0,23,12,0,0,1,0,0,23643.63,17633.4
"PSID",0,34,12,0,0,1,0,0,0,17633.4
"PSID",0,24,12,0,1,1,0,4848.193,22165.9,17633.4
"PSID",0,43,12,1,0,1,0,10741.93,21858.53,17633.4
"PSID",0,28,14,1,0,1,0,12532.26,16254.99,17633.4
"PSID",0,20,12,0,0,1,0,15217.74,28815.67,17633.4
"PSID",0,23,12,1,0,1,0,15217.74,15516.13,17633.4
"PSID",0,27,14,1,0,1,0,16112.9,26599.08,17633.4
"PSID",0,53,12,0,0,1,0,16112.9,19210.45,17633.4
"PSID",0,28,16,0,0,1,0,16112.9,22165.9,17633.4
"PSID",0,26,12,0,0,1,0,16112.9,25121.35,17633.4
"PSID",0,25,15,0,0,1,0,16112.9,18619.36,17633.4
"PSID",0,29,14,0,0,1,0,17187.1,19699.57,17633.4
"PSID",0,26,12,1,0,1,0,17416.26,23643.63,17633.4
"PSID",0,55,16,0,0,1,0,17903.23,22165.9,17633.4
"PSID",0,22,12,0,1,1,0,17903.23,14777.27,17633.4
"PSID",0,33,12,0,0,1,0,17903.23,15811.67,17633.4
"PSID",0,34,14,0,1,1,0,17903.23,8866.359,17633.4
"PSID",0,24,12,0,0,1,0,18440.32,19949.31,17633.4
"PSID",0,24,12,0,0,1,0,18750.05,32509.98,17633.4
"PSID",0,26,12,1,0,1,0,18798.39,18471.58,17633.4
"PSID",0,45,12,0,0,1,0,18798.39,19949.31,17633.4
"PSID",0,22,12,0,0,1,0,19693.55,23643.63,17633.4
"PSID",0,55,14,0,0,1,0,19693.55,2068.817,17633.4
"PSID",0,24,12,0,0,1,0,19693.55,11526.27,17633.4
"PSID",0,23,12,0,0,1,0,21546.53,4433.18,17633.4
"PSID",0,24,13,1,0,0,0,25064.52,22165.9,17633.4
"PSID",0,31,13,0,0,1,0,25064.52,23643.63,17633.4
"PSID",0,43,12,0,0,1,0,26854.84,28076.8,17633.4
"PSID",0,43,12,0,0,1,0,26854.84,28076.8,17633.4
"PSID",0,23,12,1,0,1,0,14322.58,12294.68,17672.59
"PSID",0,22,12,0,0,1,0,12532.26,20688.17,17703.94
"PSID",0,30,12,1,0,1,0,17366.13,19210.45,17760.75
"PSID",0,28,12,0,0,0,0,5012.903,16240.21,17829.33
"PSID",0,28,12,0,0,1,0,11100,20688.17,17829.33
"PSID",0,21,12,0,0,0,0,12945.82,26599.08,17829.33
"PSID",0,28,13,0,0,1,0,15396.77,22452.58,17876.35
"PSID",0,25,14,0,0,1,0,14322.58,9974.654,17939.05
"PSID",0,54,12,0,0,1,0,18798.39,23643.63,18025.26
"PSID",0,26,16,0,0,1,0,19872.58,20983.72,18025.26
"PSID",0,26,16,0,0,1,0,23274.19,28076.8,18025.26
"PSID",0,49,13,0,0,1,0,17903.23,17732.72,18221.18
"PSID",0,21,13,1,0,0,0,21125.81,21870.35,18221.18
"PSID",0,26,16,0,0,1,0,22379.03,18471.58,18221.18
"PSID",0,30,12,1,0,1,0,25422.58,22165.9,18338.74
"PSID",0,21,13,0,0,1,0,8951.613,27337.94,18417.11
"PSID",0,33,12,0,0,1,0,12890.32,20688.17,18417.11
"PSID",0,33,12,0,0,1,0,14412.1,20688.17,18417.11
"PSID",0,40,12,0,0,1,0,17545.16,17289.4,18417.11
"PSID",0,27,16,0,0,1,0,18798.39,25860.21,18417.11
"PSID",0,21,12,0,0,1,0,19693.55,28224.58,18417.11
"PSID",0,31,12,0,0,1,0,14814.92,16254.99,18593.44
"PSID",0,27,14,1,0,1,0,0,13299.54,18613.04
"PSID",0,47,17,0,0,1,0,10025.81,35465.44,18613.04
"PSID",0,32,12,1,0,1,0,16112.9,17732.72,18613.04
"PSID",0,28,12,1,0,0,0,17008.06,19949.31,18613.04
"PSID",0,35,14,0,0,1,0,19693.55,22424.5,18613.04
"PSID",0,26,14,0,0,1,0,19693.55,28076.8,18613.04
"PSID",0,37,12,0,0,1,0,21483.87,23052.54,18613.04
"PSID",0,23,12,0,0,0,0,23274.19,32953.3,18613.04
"PSID",0,44,12,1,0,1,0,23632.26,19210.45,18613.04
"PSID",0,44,12,1,0,1,0,23632.26,19210.45,18613.04
"PSID",0,36,12,1,0,1,0,25064.52,33692.16,18613.04
"PSID",0,26,12,0,0,1,0,18261.29,24973.58,18677.69
"PSID",0,23,14,0,0,1,0,21662.9,28076.8,18722.75
"PSID",0,32,13,1,0,1,0,14143.55,26599.08,18808.96
"PSID",0,33,12,0,0,0,0,16028.76,17502.19,18808.96
"PSID",0,37,12,1,0,1,0,16112.9,32509.98,18808.96
"PSID",0,27,12,0,0,1,0,17187.1,19505.99,18808.96
"PSID",0,43,12,0,0,1,0,17903.23,26155.76,18808.96
"PSID",0,27,16,0,0,1,0,17903.23,18471.58,18808.96
"PSID",0,24,12,0,0,1,0,17903.23,18323.81,18808.96
"PSID",0,24,12,0,0,1,0,18798.39,23052.54,18808.96
"PSID",0,34,12,1,0,0,0,30435.48,12560.68,18848.15
"PSID",0,42,12,0,0,1,0,17008.06,19210.45,18879.49
"PSID",0,24,13,1,0,1,0,16112.9,12560.68,18881.45
"PSID",0,27,12,0,0,1,0,11995.16,22165.9,18924.56
"PSID",0,23,12,1,0,1,0,13427.42,13299.54,19004.89
"PSID",0,26,16,0,0,1,0,16112.9,26599.08,19004.89
"PSID",0,27,12,1,0,1,0,19693.55,19210.45,19004.89
"PSID",0,37,12,1,0,1,0,25959.68,25860.21,19004.89
"PSID",0,37,12,0,0,1,0,20893.06,16993.86,19016.64
"PSID",0,26,12,0,1,1,0,0,13299.54,19055.83
"PSID",0,23,12,0,0,1,0,20683.6,16993.86,19096.97
"PSID",0,26,13,0,0,1,0,14680.64,18471.58,19200.81
"PSID",0,27,16,0,0,1,0,17688.39,0,19200.81
"PSID",0,27,12,0,0,0,0,19514.52,23643.63,19200.81
"PSID",0,29,14,0,0,1,0,21483.87,23052.54,19200.81
"PSID",0,25,16,0,0,1,0,22558.06,33396.62,19200.81
"PSID",0,26,12,0,0,1,0,13024.6,24627.79,19263.51
"PSID",0,22,14,0,0,1,0,17616.77,17289.4,19279.19
"PSID",0,28,12,0,0,1,0,0,29554.53,19298.78
"PSID",0,46,12,0,0,1,0,19201.21,20431.05,19394.78
"PSID",0,33,17,0,0,0,0,0,1539.791,19396.74
"PSID",0,23,12,0,0,1,0,12532.26,25121.35,19396.74
"PSID",0,23,12,0,0,1,0,12532.26,0,19396.74
"PSID",0,23,13,0,0,1,0,17903.23,31032.26,19396.74
"PSID",0,26,16,0,0,1,0,25780.64,25564.67,19396.74
"PSID",0,24,16,1,0,0,0,15217.74,23643.63,19494.71
"PSID",0,37,12,1,0,1,0,12030.97,14777.27,19586.79
"PSID",0,50,16,0,0,0,0,0,23643.63,19592.67
"PSID",0,26,13,0,0,1,0,0,23643.63,19592.67
"PSID",0,21,12,1,0,0,0,716.129,22165.9,19592.67
"PSID",0,25,12,1,0,1,0,5370.968,24642.57,19592.67
"PSID",0,24,13,1,0,1,0,11637.1,18442.03,19592.67
"PSID",0,24,12,1,0,0,0,11995.16,19210.45,19592.67
"PSID",0,32,14,1,0,1,0,12335.32,14777.27,19592.67
"PSID",0,27,16,0,0,1,0,12532.26,17720.9,19592.67
"PSID",0,21,12,0,1,1,0,12532.26,17732.72,19592.67
"PSID",0,24,16,0,0,1,0,12890.32,31032.26,19592.67
"PSID",0,45,14,0,0,1,0,13606.45,17732.72,19592.67
"PSID",0,38,12,0,0,1,0,13964.52,16286.03,19592.67
"PSID",0,27,15,0,0,1,0,14859.68,23643.63,19592.67
"PSID",0,20,12,1,0,1,0,16709.08,12708.45,19592.67
"PSID",0,23,12,1,0,1,0,17008.06,22165.9,19592.67
"PSID",0,33,12,0,0,1,0,17008.06,25014.96,19592.67
"PSID",0,24,13,0,0,1,0,17187.1,22313.67,19592.67
"PSID",0,44,12,0,0,1,0,17187.1,15368.36,19592.67
"PSID",0,34,12,1,0,1,0,17366.13,19210.45,19592.67
"PSID",0,23,12,1,0,1,0,17366.13,14777.27,19592.67
"PSID",0,27,12,1,0,1,0,17724.19,25121.35,19592.67
"PSID",0,25,16,0,0,1,0,17903.23,25712.44,19592.67
"PSID",0,22,12,0,0,1,0,17903.23,23643.63,19592.67
"PSID",0,24,16,0,0,0,0,17903.23,16993.86,19592.67
"PSID",0,23,12,0,0,1,0,17903.23,16254.99,19592.67
"PSID",0,31,16,0,0,1,0,17903.23,17732.72,19592.67
"PSID",0,23,12,1,0,1,0,17903.23,26599.08,19592.67
"PSID",0,27,12,0,0,1,0,18082.26,32657.76,19592.67
"PSID",0,20,12,1,0,1,0,18619.36,23643.63,19592.67
"PSID",0,20,12,0,0,1,0,18798.39,17732.72,19592.67
"PSID",0,52,15,0,0,1,0,18798.39,17437.17,19592.67
"PSID",0,33,16,0,0,1,0,19335.48,26599.08,19592.67
"PSID",0,40,12,0,0,1,0,19335.48,21279.26,19592.67
"PSID",0,31,12,1,0,1,0,19466.18,20259.63,19592.67
"PSID",0,35,12,0,0,1,0,19693.55,22535.33,19592.67
"PSID",0,33,12,0,0,0,0,19693.55,13299.54,19592.67
"PSID",0,22,12,0,0,1,0,19693.55,17732.72,19592.67
"PSID",0,29,16,1,0,1,0,20588.71,42854.07,19592.67
"PSID",0,26,12,0,0,1,0,21125.81,21982.66,19592.67
"PSID",0,23,12,0,0,1,0,21215.32,24884.92,19592.67
"PSID",0,30,12,0,0,1,0,21483.87,23348.08,19592.67
"PSID",0,43,12,0,0,1,0,21483.87,22165.9,19592.67
"PSID",0,43,12,0,0,1,0,21483.87,22165.9,19592.67
"PSID",0,31,12,0,0,1,0,21483.87,25121.35,19592.67
"PSID",0,23,12,0,0,1,0,21483.87,20688.17,19592.67
"PSID",0,23,13,0,0,1,0,21483.87,21279.26,19592.67
"PSID",0,28,16,0,0,1,0,21483.87,32509.98,19592.67
"PSID",0,30,12,0,0,1,0,21483.87,29554.53,19592.67
"PSID",0,53,12,1,0,1,0,21483.87,23643.63,19592.67
"PSID",0,32,12,0,0,1,0,21483.87,29554.53,19592.67
"PSID",0,43,12,0,0,1,0,21739.89,29338.78,19592.67
"PSID",0,43,12,0,0,1,0,21739.89,29338.78,19592.67
"PSID",0,37,17,0,0,0,0,23005.64,22165.9,19592.67
"PSID",0,23,12,1,0,1,0,23274.19,21427.04,19592.67
"PSID",0,28,12,1,0,1,0,24169.36,25860.21,19592.67
"PSID",0,27,14,1,0,0,0,25064.52,28815.67,19592.67
"PSID",0,46,12,0,0,0,0,25064.52,29554.53,19592.67
"PSID",0,30,12,1,0,1,0,26854.84,25897.16,19592.67
"PSID",0,35,17,0,0,1,0,44758.07,36943.16,19592.67
"PSID",0,26,15,0,0,1,0,19335.48,23643.63,19596.59
"PSID",0,25,12,0,0,1,0,8736.774,23643.63,19641.65
"PSID",0,24,12,0,0,1,0,6624.193,25121.35,19706.3
"PSID",0,22,14,0,0,1,0,20141.13,22284.12,19727.86
"PSID",0,27,13,0,0,1,0,20051.61,36943.16,19735.7
"PSID",0,36,12,1,0,1,0,25064.52,23643.63,19749.41
"PSID",0,35,13,0,0,1,0,21269.03,14777.27,19788.6
"PSID",0,34,12,1,0,1,0,23274.19,31032.26,19788.6
"PSID",0,28,14,0,0,1,0,12532.26,31032.26,19984.52
"PSID",0,18,12,0,0,1,0,23274.19,26599.08,19984.52
"PSID",0,21,12,0,0,1,0,21215.32,56892.47,20068.77
"PSID",0,28,16,1,0,1,0,19335.48,21279.26,20082.48
"PSID",0,24,14,0,0,1,0,0,0,20141.26
"PSID",0,30,12,0,0,1,0,15754.84,33987.71,20180.45
"PSID",0,42,12,0,0,1,0,17455.64,0,20180.45
"PSID",0,24,12,0,0,1,0,19693.55,29554.53,20180.45
"PSID",0,40,12,0,0,1,0,19693.55,17732.72,20180.45
"PSID",0,25,17,0,0,1,0,21036.29,22904.76,20180.45
"PSID",0,27,17,0,0,1,0,21578.76,28520.12,20180.45
"PSID",0,24,16,0,0,1,0,17903.23,42854.07,20200.04
"PSID",0,25,16,1,0,0,0,19335.48,23052.54,20233.35
"PSID",0,53,16,0,0,1,0,20112.48,19930.1,20343.07
"PSID",0,28,12,0,0,1,0,17903.23,32509.98,20376.38
"PSID",0,20,12,0,0,1,0,18655.16,16993.86,20376.38
"PSID",0,26,12,0,0,1,0,20946.77,22165.9,20376.38
"PSID",0,33,12,0,0,1,0,21483.87,20688.17,20503.73
"PSID",0,24,14,0,0,0,0,11637.1,12412.9,20572.3
"PSID",0,38,12,1,0,0,0,14322.58,16254.99,20572.3
"PSID",0,27,12,0,0,1,0,17545.16,24530.26,20572.3
"PSID",0,27,16,0,0,1,0,18619.36,88663.59,20572.3
"PSID",0,31,13,0,0,1,0,18798.39,29554.53,20572.3
"PSID",0,26,15,0,0,1,0,18798.39,23643.63,20572.3
"PSID",0,28,16,0,0,1,0,18798.39,22165.9,20572.3
"PSID",0,26,17,0,0,1,0,18977.42,35465.44,20572.3
"PSID",0,52,12,0,0,1,0,18977.42,20688.17,20572.3
"PSID",0,25,12,0,0,1,0,20588.71,22461.44,20572.3
"PSID",0,24,12,0,0,1,0,20767.74,22165.9,20572.3
"PSID",0,41,12,0,0,1,0,21483.87,25310.5,20572.3
"PSID",0,40,12,0,0,1,0,24772.69,32586.83,20572.3
"PSID",0,40,12,0,0,1,0,24772.69,32586.83,20572.3
"PSID",0,32,13,0,0,1,0,25064.52,7388.633,20572.3
"PSID",0,24,12,1,0,1,0,25959.68,31032.26,20572.3
"PSID",0,46,12,1,0,1,0,32225.81,7882.193,20572.3
"PSID",0,31,13,0,0,1,0,33658.07,31032.26,20572.3
"PSID",0,25,15,0,0,0,0,21483.87,39011.98,20738.84
"PSID",0,29,12,0,0,1,0,0,44331.8,20768.23
"PSID",0,25,14,0,0,0,0,14322.58,17437.17,20768.23
"PSID",0,42,16,0,0,1,0,19693.55,22165.9,20768.23
"PSID",0,24,12,0,0,1,0,23274.19,27485.71,20768.23
"PSID",0,25,14,1,0,1,0,23274.19,26303.53,20768.23
"PSID",0,44,12,0,0,1,0,12174.19,20963.03,20895.58
"PSID",0,27,12,0,0,0,0,18440.32,23348.08,20964.15
"PSID",0,28,14,0,0,1,0,20588.71,28446.24,20964.15
"PSID",0,33,16,0,0,1,0,21483.87,22018.13,20964.15
"PSID",0,25,16,0,0,1,0,24706.45,26229.65,20964.15
"PSID",0,26,12,1,0,1,0,22379.03,25121.35,21116.98
"PSID",0,39,12,0,0,1,0,20366.71,15049.17,21138.53
"PSID",0,31,14,0,0,1,0,20141.13,19653.76,21140.49
"PSID",0,31,14,0,0,1,0,20141.13,19653.76,21140.49
"PSID",0,23,13,1,0,1,0,17903.23,23643.63,21160.08
"PSID",0,42,12,0,0,1,0,21483.87,12232.62,21160.08
"PSID",0,36,14,0,0,1,0,23460.39,0,21160.08
"PSID",0,26,12,0,0,1,0,24169.36,21279.26,21160.08
"PSID",0,46,17,0,0,0,0,24094.16,24787.39,21258.04
"PSID",0,31,12,0,0,1,0,15038.71,35465.44,21356.01
"PSID",0,27,12,1,0,1,0,20588.71,21722.58,21356.01
"PSID",0,25,12,0,1,1,0,26586.29,25558.76,21512.75
"PSID",0,42,16,0,0,1,0,0,41376.34,21551.94
"PSID",0,28,12,0,0,1,0,8366.178,0,21551.94
"PSID",0,28,12,0,0,1,0,10562.9,21722.58,21551.94
"PSID",0,27,13,0,0,1,0,14322.58,16254.99,21551.94
"PSID",0,35,12,1,0,1,0,14322.58,15638.78,21551.94
"PSID",0,35,12,1,0,1,0,14322.58,15638.78,21551.94
"PSID",0,26,12,0,0,1,0,15217.74,26599.08,21551.94
"PSID",0,19,12,0,0,1,0,15754.84,19210.45,21551.94
"PSID",0,29,12,0,0,1,0,17008.06,20688.17,21551.94
"PSID",0,34,12,1,0,1,0,17903.23,25121.35,21551.94
"PSID",0,28,16,0,0,1,0,18619.36,44331.8,21551.94
"PSID",0,31,16,0,0,1,0,18798.39,23348.08,21551.94
"PSID",0,37,15,1,0,0,0,19210.16,17732.72,21551.94
"PSID",0,40,12,0,0,1,0,19693.55,31032.26,21551.94
"PSID",0,37,12,0,0,1,0,19693.55,44331.8,21551.94
"PSID",0,48,12,0,0,1,0,20230.64,0,21551.94
"PSID",0,43,12,0,0,1,0,20588.71,19210.45,21551.94
"PSID",0,26,16,0,0,1,0,20588.71,28815.67,21551.94
"PSID",0,29,12,0,0,1,0,20588.71,19949.31,21551.94
"PSID",0,27,12,0,0,1,0,21120.44,23052.54,21551.94
"PSID",0,22,14,0,0,1,0,21483.87,23200.31,21551.94
"PSID",0,23,12,0,0,1,0,21483.87,26599.08,21551.94
"PSID",0,21,12,0,0,1,0,21483.87,12534.08,21551.94
"PSID",0,36,12,0,0,1,0,21483.87,23643.63,21551.94
"PSID",0,26,16,0,0,1,0,21483.87,29492.47,21551.94
"PSID",0,33,12,0,0,1,0,21483.87,21427.04,21551.94
"PSID",0,37,12,0,0,1,0,22379.03,24382.49,21551.94
"PSID",0,29,16,0,0,0,0,22737.1,33248.85,21551.94
"PSID",0,25,14,0,0,1,0,22916.13,31505.13,21551.94
"PSID",0,27,16,0,0,1,0,23274.19,27633.49,21551.94
"PSID",0,41,17,0,0,1,0,23274.19,22904.76,21551.94
"PSID",0,29,16,0,0,1,0,23274.19,23643.63,21551.94
"PSID",0,34,14,0,0,1,0,23274.19,22165.9,21551.94
"PSID",0,45,12,0,0,1,0,23632.26,26633.07,21551.94
"PSID",0,41,12,1,0,1,0,24885.48,21427.04,21551.94
"PSID",0,35,13,1,0,1,0,25959.68,26423.23,21551.94
"PSID",0,23,12,0,0,1,0,25959.68,58665.75,21551.94
"PSID",0,43,17,0,0,0,0,25959.68,36943.16,21551.94
"PSID",0,21,12,0,0,1,0,26138.71,38420.89,21551.94
"PSID",0,22,12,0,0,1,0,26765.32,35465.44,21551.94
"PSID",0,25,17,0,0,1,0,31151.61,53937.02,21551.94
"PSID",0,23,16,0,0,1,0,35806.45,44331.8,21551.94
"PSID",0,28,14,0,0,1,0,26854.84,22165.9,21649.9
"PSID",0,44,13,0,0,1,0,21918.92,22165.9,21679.29
"PSID",0,23,12,0,0,0,0,11413.31,2216.59,21747.86
"PSID",0,39,14,0,0,1,0,21841.94,18619.36,21747.86
"PSID",0,23,12,0,0,1,0,21483.87,25121.35,21865.42
"PSID",0,24,14,1,0,1,0,26353.55,18767.13,21869.34
"PSID",0,24,13,0,1,1,0,24742.26,35317.66,21922.24
"PSID",0,51,12,0,0,1,0,19156.45,24382.49,21943.79
"PSID",0,34,12,0,0,1,0,20409.68,21131.49,21943.79
"PSID",0,27,12,0,0,1,0,20588.71,18323.81,21943.79
"PSID",0,29,17,0,0,1,0,21752.42,22165.9,21943.79
"PSID",0,26,14,1,0,1,0,25959.68,36943.16,21943.79
"PSID",0,26,13,0,1,1,0,5671.742,25860.21,21953.59
"PSID",0,23,14,0,0,0,0,18798.39,41376.34,22139.71
"PSID",0,46,12,0,0,1,0,22622.52,23643.63,22139.71
"PSID",0,27,12,0,0,0,0,25422.58,61768.97,22139.71
"PSID",0,30,17,1,0,1,0,27929.03,33248.85,22139.71
"PSID",0,25,12,1,0,1,0,33300,29554.53,22139.71
"PSID",0,27,14,0,0,1,0,23306.42,26599.08,22218.09
"PSID",0,27,17,0,0,1,0,22379.03,14777.27,22237.68
"PSID",0,50,12,0,0,1,0,27544.11,26876.89,22306.25
"PSID",0,50,12,0,0,1,0,27544.11,26876.89,22306.25
"PSID",0,50,12,0,0,1,0,27544.11,26876.89,22306.25
"PSID",0,48,12,0,0,1,0,23881.11,25399.16,22321.93
"PSID",0,24,16,0,0,1,0,22880.32,29037.33,22335.64
"PSID",0,25,12,0,1,1,0,24169.36,31032.26,22335.64
"PSID",0,37,12,0,0,1,0,16385.03,23269.76,22441.44
"PSID",0,37,12,0,0,1,0,16385.03,23269.76,22441.44
"PSID",0,29,12,1,0,1,0,18619.36,23643.63,22531.57
"PSID",0,27,15,0,0,1,0,20588.71,35465.44,22531.57
